tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	fen	tag
103926	746.0	43.69	45315.0	38.0	1.0	https://lichess.org/analysis/6k1/p7/1p6/1B2np1p/6p1/PNP3P1/5PKP/3r4_w_-_-	Mate in 2
119380	939.0	44.8	61537.0	30.0	2.0	https://lichess.org/analysis/5rk1/p5pp/4Np2/8/1P2b3/P7/2r2P1P/2KR2R1_w_-_-	Discovered Attack
133573	1295.0	45.41	61948.0	49.0	2.0	https://lichess.org/analysis/4r1k1/5pp1/2pp1b1p/7r/1p2PB2/3P1P2/1PB2P1K/1R3bR1_w_-_-	Mate in 3+
193775	1554.0	45.27	53442.0	42.0	3.0	https://lichess.org/analysis/r4rk1/p1p2ppp/2p1p3/6q1/2BPPnb1/8/PPQ2PPP/R1B2RK1_w_-_-	Attacking Castled King
43357	865.0	44.53	63417.0	54.0	2.0	https://lichess.org/analysis/r1bq1rk1/2p1bppp/p1N5/6B1/4n3/3P4/P4PPP/R2Q1RK1_b_-_-	Discovered Attack
44405	433.0	42.46	29542.0	23.0	1.0	https://lichess.org/analysis/r2k1b1r/pp1nnQ1p/4NP2/3p4/2pP4/6B1/P1P2PPP/qN2K2R_b_K_-	Mate in 1
58651	1546.0	45.05	61683.0	33.0	2.0	https://lichess.org/analysis/rn1qk2r/pp4pp/2p1p3/3n4/1b6/1QN3P1/PP1BPPBP/R3K2R_b_KQkq_-	Remove the Defender
67512	1355.0	45.35	59241.0	37.0	2.0	https://lichess.org/analysis/r4rk1/1b2qppp/3p1b2/1P1P4/R3Q3/4B3/2PN1PPP/1R4K1_w_-_-	Decoy / Deflection
146070	1107.0	45.3	58176.0	44.0	2.0	https://lichess.org/analysis/8/7p/p2Q2pk/1p3p2/5PP1/P3P2P/3R1K2/q4r2_w_-_-	Mating Net
79977	706.0	42.94	46585.0	28.0	1.0	https://lichess.org/analysis/8/Q7/p1p2prk/1p2p2p/1Pn2nrP/8/P7/2R2R1K_w_-_-	Mate in 1
80338	959.0	44.41	57981.0	19.0	1.0	https://lichess.org/analysis/rnb1kb1r/1p1ppppp/p2q1n2/8/4N3/8/PPQBPPPP/R3KBNR_b_KQkq_-	Back Rank
187929	885.0	43.73	51711.0	22.0	2.0	https://lichess.org/analysis/rnbqkb1r/pp2pppp/3p1n2/2p5/4P3/2P2N1P/PP1P1PP1/RNBQKB1R_b_KQkq_-	Fork / Double Attack
53795	821.0	43.41	49531.0	36.0	2.0	https://lichess.org/analysis/5r2/1p6/p2k2p1/3PRp2/5K2/P7/2P5/8_w_-_-	Remove the Defender
154942	775.0	42.43	49219.0	54.0	3.0	https://lichess.org/analysis/3r1rk1/4b1p1/pp2p2p/2p1q2P/4P3/4BpP1/PPP2P1K/R3QR2_w_-_-	Mate in 3+
167200	1387.0	45.26	61080.0	58.0	2.0	https://lichess.org/analysis/rn1k1b1r/4pQpp/2p2q2/p7/PnB1PB2/2N5/5PPP/1R1R2K1_b_-_-	Exchange Sacrifice
30253	939.0	43.38	49047.0	45.0	2.0	https://lichess.org/analysis/r2qbnk1/1p2bp2/p1n1pN1Q/3rP3/8/P1RB1N1P/1P3PP1/3R2K1_b_-_-	Decoy / Deflection
37091	1377.0	45.09	60379.0	62.0	2.0	https://lichess.org/analysis/1k6/6p1/8/NK2pn1p/1P3r2/8/2R2P2/8_w_-_-	Mating Net
41664	1651.0	44.95	53185.0	56.0	1.0	https://lichess.org/analysis/r4r1k/pb2q1pp/1p6/2bp4/5Bn1/PQN3P1/1P2PPBP/3R1RK1_w_-_-	Attacking Castled King
108896	894.0	43.85	55847.0	35.0	3.0	https://lichess.org/analysis/2r2r1k/6pp/3b4/3Q2B1/3P1pb1/2N3Pq/PP3P1P/4RRK1_w_-_-	Attacking Castled King
138785	838.0	43.17	51758.0	29.0	2.0	https://lichess.org/analysis/2krr3/2p2ppp/pb6/1p6/4q3/2QP4/PPP3PP/R1BK3R_w_-_-	Mate in 2
159189	719.0	43.84	50188.0	57.0	2.0	https://lichess.org/analysis/6k1/pp2Qb1p/5pp1/3pn1b1/8/Pr6/4qPPP/1R3RK1_w_-_-	Discovered Attack
192459	1544.0	44.91	54376.0	41.0	1.0	https://lichess.org/analysis/2r1k2r/pQbb1Rpp/8/3Pp3/2B1P2q/B7/P5P1/5RK1_b_k_-	Basic Checkmates
83248	1693.0	44.9	52856.0	81.0	1.0	https://lichess.org/analysis/N1bk2nr/p2n1ppp/8/q7/Pbp1P2P/8/1P1B1PP1/R2QKBNR_b_KQ_-	Pin
170779	622.0	41.88	45779.0	15.0	1.0	https://lichess.org/analysis/1Q6/p4ppk/7p/8/6r1/4q3/2PR1R1P/4K3_w_-_-	Mate in 1
27396	661.0	41.09	34642.0	35.0	1.0	https://lichess.org/analysis/2r2r1k/pp4pp/8/2bR3Q/6K1/6P1/P5P1/8_b_-_-	
38300	625.0	41.86	41034.0	27.0	2.0	https://lichess.org/analysis/8/R7/5r1k/2p2p1P/3rp2P/7K/PPP5/6R1_b_-_-	Mate in 2
41574	441.0	41.59	32742.0	17.0	1.0	https://lichess.org/analysis/2kr3r/N1p2ppp/2p2n2/2N2b2/8/8/PPP2PPP/R2qR1K1_b_-_-	Fork / Double Attack
56379	964.0	44.12	53806.0	67.0	2.0	https://lichess.org/analysis/r1r3k1/1pqbbpp1/3p3p/p1p1pP2/2B1P3/1RQP1N1P/1PP3PK/5R2_w_-_-	Fork / Double Attack
56869	1441.0	45.19	59194.0	72.0	3.0	https://lichess.org/analysis/5rk1/1pb5/4b3/pP1p4/P2Bn2P/1N6/4B1P1/R5K1_w_-_-	Pin
120369	945.0	44.36	58263.0	42.0	3.0	https://lichess.org/analysis/1k1r3r/ppq2p2/2p2B2/2p2Q2/P1P1P1p1/3P4/1P1N1PPb/R4RK1_w_-_-	Mate in 3+
122139	1008.0	44.21	56043.0	46.0	2.0	https://lichess.org/analysis/r1b4r/bp4k1/p1pp1pB1/5P2/1PP1P3/P2PqKQ1/8/R6R_w_-_-	Mate in 2
185635	1264.0	45.27	63578.0	60.0	2.0	https://lichess.org/analysis/r1b1kb1r/2pp1p2/p7/6pp/2P1q1n1/2Q3B1/PP2B1PP/RN2K2R_b_KQkq_-	Trapped Piece
94037	713.0	41.94	46341.0	19.0	1.0	https://lichess.org/analysis/r4qrk/2Q4p/pp5n/2pR2N1/2P1b3/2P2N2/P4PP1/4R1K1_b_-_-	Mate in 1
28370	1363.0	45.14	54294.0	34.0	2.0	https://lichess.org/analysis/3k3r/2p2ppp/p1B5/2bP4/Pr5q/1nN2QN1/1P1P2PP/3R3K_w_-_-	Attacking Castled King
84528	1438.0	45.09	57098.0	35.0	1.0	https://lichess.org/analysis/5rk1/1b2bppp/1qn2n2/3ppNB1/1p6/1B1P1Q1P/1PP2PP1/R5K1_w_-_-	Decoy / Deflection
84844	750.0	42.39	41341.0	12.0	1.0	https://lichess.org/analysis/8/3k4/1p3p2/3Kp1N1/PP4P1/5r2/8/3R4_b_-_-	Discovered Attack
171346	1099.0	45.5	63842.0	43.0	2.0	https://lichess.org/analysis/3q3r/p4k1p/1p5Q/5P2/1bp1n1BP/2P1r1P1/PP1pN3/RNK1R3_w_-_-	Mate in 2
28234	775.0	43.63	37093.0	75.0	1.0	https://lichess.org/analysis/r2q1rk1/ppp1bppp/2n1b3/4p3/2Q1N3/3P1N2/PPP2PPP/R1B2RK1_w_-_-	Trapped Piece
38424	648.0	42.93	43108.0	51.0	3.0	https://lichess.org/analysis/r3kbr1/ppQn1q1p/2p1p1p1/8/8/2B2B2/PPP2PPP/2KR3R_b_q_-	Fork / Double Attack
51841	749.0	42.38	41961.0	21.0	1.0	https://lichess.org/analysis/r1b1kb1r/ppp2qpp/2np1N2/8/3Pp3/4N3/PPP1BPPP/R1BQK2R_b_KQkq_-	Pin
104397	1102.0	45.45	64622.0	54.0	2.0	https://lichess.org/analysis/r1b1kb1r/pppq1ppp/2np4/4p1N1/2BPP1n1/2N5/PPP2PPP/R1BQ1RK1_b_kq_-	Attacking f7/f2
172009	1196.0	46.05	65618.0	34.0	2.0	https://lichess.org/analysis/5r2/p5bk/4Q1p1/4P3/1pr3P1/1q2BP2/1PP5/2K4R_b_-_-	Mate in 2
189384	805.0	42.92	50297.0	33.0	2.0	https://lichess.org/analysis/rn1q1bnr/pp2kppp/3p4/1Bp5/4P3/2N2Q2/PPP2PPP/R1B1K2R_b_KQ_-	Vulnerable King
29280	597.0	41.1	34684.0	46.0	2.0	https://lichess.org/analysis/r7/1p1b3R/2k1p3/Pp1rPP2/3B4/2P5/6K1/1R6_b_-_-	Mate in 3+
56307	820.0	43.06	46561.0	32.0	2.0	https://lichess.org/analysis/r7/1p1rk3/p2pqp1p/4p1p1/1P6/P4RQ1/5PPP/3R2K1_w_-_-	Fork / Double Attack
148215	1414.0	45.1	57017.0	26.0	1.0	https://lichess.org/analysis/6k1/1P3p1p/pb3p2/8/1P4P1/P2brK1P/1n1Nr1B1/R3R3_w_-_-	Basic Checkmates
29428	1470.0	45.02	56186.0	31.0	2.0	https://lichess.org/analysis/8/Pb6/2k5/2n1p2p/5P1P/4K3/2R5/8_b_-_-	Pin
36385	555.0	41.2	39307.0	24.0	2.0	https://lichess.org/analysis/5k2/p1p5/5p2/4b3/1PQ5/7P/P1P2PP1/3r2K1_w_-_-	Decoy / Deflection
39933	411.0	44.99	58585.0	57.0	2.0	https://lichess.org/analysis/8/8/5k2/R7/4p3/5p2/1r3P1P/6K1_w_-_-	Decoy / Deflection
44264	1267.0	45.26	62994.0	72.0	3.0	https://lichess.org/analysis/2kr1b1r/1p2pppp/p1p1bn2/q7/N2nP3/2PB1N2/PP4PP/R1BQK2R_w_KQ_-	Exchange Sacrifice
68936	1340.0	45.73	65800.0	52.0	3.0	https://lichess.org/analysis/3r1rk1/1pp1qp2/p1npbn1p/2b3P1/2BNP1P1/2N1BP2/PPP1Q3/2KR3R_b_-_-	Attacking Castled King
96025	892.0	43.77	61304.0	40.0	3.0	https://lichess.org/analysis/r1bqkbnr/pp3ppp/2n1p3/4P3/2Bp4/5N2/PP3PPP/RNBQK2R_w_KQkq_-	Fork / Double Attack
126117	897.0	43.7	56022.0	35.0	3.0	https://lichess.org/analysis/rnb1kbnr/pp3ppp/4p3/2p5/8/2NP3N/PPP1BPPP/R1B1K2R_b_KQkq_-	Trapped Piece
146836	920.0	45.09	55371.0	63.0	2.0	https://lichess.org/analysis/r1bq1rk1/ppp2pp1/2np3p/2b1p2n/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1_w_-_-	Hanging Piece
41577	1181.0	45.85	64579.0	81.0	4.0	https://lichess.org/analysis/r5k1/2r1bpp1/2p3p1/2P5/1P4P1/P4N1P/2K5/3RR3_b_-_-_0_1	Back Rank
66678	667.0	43.3	45901.0	26.0	2.0	https://lichess.org/analysis/8/5Q2/6rp/P4p1k/3n4/7P/4rPPK/8_w_-_-	Mate in 2
78622	1409.0	45.16	64528.0	61.0	4.0	https://lichess.org/analysis/2r2r2/1p4kp/5bp1/p2B1p2/nn2P3/3q1PN1/1P5Q/K5R1_b_-_-_0_1	Mate in 3+
84860	959.0	44.17	56917.0	60.0	2.0	https://lichess.org/analysis/2rr2k1/1p2ppbp/p1np1np1/8/2P1PP2/qPN1Q2P/P2BB1P1/2R2RK1_w_-_-	Pin
87584	1487.0	45.18	59957.0	46.0	2.0	https://lichess.org/analysis/r1n1k2r/1p3pbp/p5p1/2qNN3/4PBb1/8/P2QBPPP/3R2K1_b_kq_-	Mate in 3+
124648	854.0	44.61	52236.0	47.0	2.0	https://lichess.org/analysis/rnb1kbnr/2q2p2/2p4p/pp2N3/4P3/2N1B2P/PPP2P2/R2QKB1R_b_KQkq_-	Skewer
163689	1441.0	45.34	60451.0	30.0	3.0	https://lichess.org/analysis/r1b2Qnr/pp1k1pp1/2q4p/4p3/8/B1P1P3/P4PPP/R2R2K1_b_-_-	Mate in 3+
193791	695.0	43.81	46077.0	42.0	2.0	https://lichess.org/analysis/r4k2/1R4p1/6R1/8/2P1n2p/6PP/P6K/4r3_w_-_-	Mate in 2
36941	814.0	42.9	40942.0	41.0	2.0	https://lichess.org/analysis/1r3k2/3r1p1p/3Pq3/5p2/2N1p3/1P2Q1PP/5P2/3R2K1_w_-_-	Defense
37615	835.0	42.54	41744.0	48.0	2.0	https://lichess.org/analysis/3q2k1/1r1n1pp1/1pb1p2p/p7/P1P5/2N1BPQ1/1P4PP/4R1K1_b_-_-	Fork / Double Attack
47883	736.0	43.13	46688.0	38.0	2.0	https://lichess.org/analysis/rn3rk1/pRp2pbp/6p1/2N5/2P1P3/4B2P/q4PP1/2Q1K2R_w_K_-	Fork / Double Attack
50942	1350.0	45.67	61183.0	32.0	2.0	https://lichess.org/analysis/3k4/pN3p2/4b2r/q1nQp2p/2r3P1/8/PPP2PP1/2K3NR_b_-_-	Hanging Piece
52761	1613.0	45.28	57805.0	33.0	1.0	https://lichess.org/analysis/2kr2nr/1ppbq1b1/p1n1pp1p/2NpP1p1/3P4/P2BBN1P/1PP1QPP1/R3K2R_b_KQ_-	Attacking Castled King
97900	1113.0	45.78	64660.0	56.0	4.0	https://lichess.org/analysis/3r2k1/1pp3P1/6Qp/8/1r2Pb2/2B2P2/qN2K3/6R1_w_-_-	Mate in 3+
32637	787.0	43.45	52522.0	37.0	2.0	https://lichess.org/analysis/rnb1kb1r/pp1pppp1/1q3n1p/2pP4/7B/8/PPP1PPPP/RN1QKBNR_w_KQkq_-	Fork / Double Attack
44597	830.0	43.96	54972.0	41.0	2.0	https://lichess.org/analysis/r1b1k2r/ppp4p/2n2qp1/4pp2/4PP2/1P1P2N1/P1Pb2PP/R2QKB1R_w_KQkq_-	Discovered Attack
70172	684.0	42.94	30117.0	41.0	1.0	https://lichess.org/analysis/r1bqkb1r/pp2nppp/8/1N1p4/1n1p4/3B1N2/PPP1QPPP/R1B2RK1_b_kq_-	Smothered Mate
71168	982.0	43.91	53220.0	25.0	1.0	https://lichess.org/analysis/3R1b1r/1pp2p1p/p3kpp1/8/4r3/4PN2/PPP3PP/2K2R2_b_-_-	Skewer
82648	1315.0	45.28	56709.0	55.0	2.0	https://lichess.org/analysis/rnbqkb1r/pppp1p1p/6p1/4N2Q/4n3/8/PPPP1PPP/RNB1KB1R_w_KQkq_-	Hanging Piece
112091	975.0	44.0	60919.0	51.0	2.0	https://lichess.org/analysis/r2qr3/1kp1b2R/pn4Q1/8/8/3P3P/PPPB1PP1/4R1K1_b_-_-	Decoy / Deflection
136929	1361.0	45.35	59689.0	48.0	2.0	https://lichess.org/analysis/rn1k3r/1b1p2pp/p1pq1p2/1p6/6n1/3BQ3/PP1PNPPP/R1B2RK1_w_-_-	Fork / Double Attack
43331	1199.0	45.58	65866.0	46.0	2.0	https://lichess.org/analysis/rnbq1bnr/pppp3p/7k/5Qp1/2BPP2P/8/PPP2PP1/RNB1K2R_b_KQ_h3	Mating Net
102102	766.0	43.07	48219.0	32.0	2.0	https://lichess.org/analysis/1rr3k1/p1Q2p1p/6p1/2N3q1/4Pp2/8/KPP2PPP/3R3R_w_-_-	Pin
42285	1309.0	45.41	61990.0	33.0	2.0	https://lichess.org/analysis/r4rk1/2p2pp1/pp1q1n1p/3P3b/P1P5/1PN4P/1B4P1/R2Q1RK1_w_-_-	Vulnerable King
62431	757.0	43.16	38479.0	38.0	1.0	https://lichess.org/analysis/r1b1k1nr/pp1pp2p/5bp1/q7/1nPp1P2/6P1/PP1BN2P/RN1QKB1R_w_KQkq_-	Smothered Mate
27325	689.0	42.01	39985.0	33.0	2.0	https://lichess.org/analysis/r1bq1rk1/pppn1pbp/3p1np1/4p3/3P4/2NBPN2/PPP2PPP/R1BQ1RK1_w_-_e6	Fork / Double Attack
118877	1498.0	45.0	58665.0	77.0	4.0	https://lichess.org/analysis/rnb1Qk1r/5B2/p1p2bp1/1p4Np/8/8/PPP2PPP/2K1R3_b_-_-	Mate in 3+
132491	660.0	41.97	45385.0	17.0	1.0	https://lichess.org/analysis/rn1qkb1r/p3n1pp/2pp1p2/4N3/Pp1PP1b1/1BP5/1P3PPP/RNBQ1RK1_b_kq_-	Mate in 1
138393	920.0	44.43	50097.0	59.0	2.0	https://lichess.org/analysis/r2q1rk1/p4pp1/1np1p3/1p1nP1NP/4N3/2PQ4/PP3P2/2KR3R_b_-_-	Sacrifice
162357	720.0	43.35	50745.0	30.0	2.0	https://lichess.org/analysis/r1bqk2r/pppp1ppp/2n5/4p3/1bBPn3/2N2N2/PPP2PPP/R1BQK2R_w_KQkq_-	Fork / Double Attack
183136	1114.0	45.64	60349.0	49.0	2.0	https://lichess.org/analysis/r2q1rk1/1p3ppp/p1b2n2/2b2NB1/3p4/P1N5/1PP2PPP/R2Q1RK1_w_-_-	Vulnerable King
30759	1472.0	45.07	58930.0	72.0	4.0	https://lichess.org/analysis/2r2k1n/7Q/bp2Nbq1/p2NP3/P2P4/7P/1P4P1/6K1_b_-_-	Mating Net
39219	1407.0	45.32	59958.0	32.0	1.0	https://lichess.org/analysis/1k1r4/pp2rpp1/3np2p/2q1Q2P/5B1R/6P1/PP3P2/1K1R4_b_-_-	Back Rank
42264	629.0	41.97	41436.0	25.0	1.0	https://lichess.org/analysis/6r1/2b5/R3b3/1B2kp1p/1P5P/4B1P1/3rPP1K/8_b_-_-	Skewer
80464	826.0	44.52	53196.0	45.0	2.0	https://lichess.org/analysis/1r2r1k1/2pq1pp1/p4b1p/1p6/1n1P4/PbN1QN2/1PP2PPP/R3R1K1_w_-_-	Fork / Double Attack
114160	686.0	43.8	48080.0	36.0	2.0	https://lichess.org/analysis/r2qkb1r/pp1bn1p1/2np3B/2pNp3/2P1P3/3P1Q2/PP3PPP/R3KB1R_b_KQ_-	Mate in 2
121570	735.0	44.38	42728.0	36.0	1.0	https://lichess.org/analysis/rn2k1nr/3p1ppp/bq2p3/1N6/1b2P3/3Q1N2/PB3PPP/2R2RK1_w_kq_-	Defense
153006	983.0	44.71	60575.0	75.0	3.0	https://lichess.org/analysis/r1b2rk1/pp2ppbp/3p1np1/8/3NP3/4BP2/q1PQB1PP/3R1RK1_b_-_-	Trapped Piece
45953	798.0	44.92	45164.0	42.0	1.0	https://lichess.org/analysis/1k3r2/ppp3R1/3p4/4pN2/4P2Q/3P4/P3nPKP/6q1_w_-_-	Mate in 2
62045	568.0	41.6	30543.0	35.0	1.0	https://lichess.org/analysis/r2qr1k1/1p3ppp/p1n2b2/3p4/3P4/1B1Q1R2/PP3PPP/R1B3K1_w_-_-	Back Rank
137585	626.0	42.08	46316.0	21.0	1.0	https://lichess.org/analysis/r1bQnk2/p4ppp/2P5/2q5/8/2N4P/PPP3P1/4R2K_b_-_-	Mate in 1
29742	773.0	42.52	42121.0	33.0	1.0	https://lichess.org/analysis/4b3/6pk/5p1p/4qP2/4r2N/6PP/5Q1K/1R6_w_-_-	Pin
68035	1326.0	45.83	60238.0	64.0	3.0	https://lichess.org/analysis/2k4r/1p6/4p2Q/3pq3/p1p5/P1Pn2NN/1P4PP/1R5K_w_-_-	Vulnerable King
90732	1672.0	44.98	55042.0	61.0	1.0	https://lichess.org/analysis/4r3/pp3k2/5ppp/2qpnQ2/8/2P1RP2/P1P3PP/2B3K1_w_-_-	Pin
105650	1567.0	45.24	58171.0	30.0	2.0	https://lichess.org/analysis/1k2r3/pp4pp/8/1Q6/P2P1q2/2P1pp2/1P3K1P/R6R_w_-_-	Basic Checkmates
38172	1569.0	45.15	55483.0	58.0	3.0	https://lichess.org/analysis/r2qk1nr/pp2pp2/2p1b1pb/3pP2p/3P1B2/2PB4/PP1N1PPP/R2Q1RK1_w_kq_-	Decoy / Deflection
164067	907.0	44.09	51618.0	35.0	1.0	https://lichess.org/analysis/1R6/4bp2/3n3p/2p1p1p1/k1b3P1/P3K3/4B2P/5R2_b_-_-	Mate in 1
43880	593.0	41.21	41808.0	28.0	2.0	https://lichess.org/analysis/rnbqk2r/p1pp2bp/1p2pnp1/8/1P2N3/P4Q2/2PP1PPP/1RB1KBNR_b_Kkq_-	Discovered Attack
35777	945.0	44.01	53727.0	61.0	3.0	https://lichess.org/analysis/4k3/1p1b3r/1p6/2bBp1q1/2P1Pp2/5Q1p/1B3PPN/2R3K1_w_-_-	Pin
38295	1471.0	45.03	57249.0	46.0	1.0	https://lichess.org/analysis/8/1kq5/ppp1pPp1/3r3p/PP5P/3BPNP1/2Q5/5K2_b_-_-	Skewer
46805	881.0	42.9	58532.0	72.0	3.0	https://lichess.org/analysis/r4rk1/6p1/p3p2p/3pp3/1R4P1/1RN3K1/2PQ1P1P/5q2_w_-_-	
49538	1158.0	45.35	63160.0	40.0	2.0	https://lichess.org/analysis/2k1R3/pp3p2/1q5p/6p1/Q1p4r/2P5/6PP/7K_b_-_-	Back Rank
138150	1053.0	45.53	56636.0	63.0	1.0	https://lichess.org/analysis/rnb1k2r/pp2qppp/3p4/2p3b1/2B1Q3/2N5/PPP2PPP/R1B1K1NR_b_KQkq_-	Hanging Piece
157893	828.0	43.29	48712.0	22.0	1.0	https://lichess.org/analysis/2k3r1/bpp2p2/p1p5/P3p3/1P2P2p/3P1N2/2P2Pr1/1R2RK2_w_-_-	Mate in 1
188953	996.0	44.51	54537.0	48.0	1.0	https://lichess.org/analysis/r3k1r1/2R5/3N1R1p/p7/4Pp2/4nP2/6PP/6K1_b_-_-	Back Rank
42326	738.0	42.69	44607.0	30.0	2.0	https://lichess.org/analysis/r1bqk2r/pp2bppp/2n2n2/3pp3/4P3/2N1QN2/PPPB1PPP/R3KB1R_w_KQkq_d6	Fork / Double Attack
86024	847.0	43.38	50915.0	25.0	2.0	https://lichess.org/analysis/rnbqkb1r/ppp2ppp/3p1n2/4p3/4P3/2P2N1P/PP1P1PP1/RNBQKB1R_b_KQkq_-	Fork / Double Attack
102901	1582.0	44.97	59978.0	44.0	1.0	https://lichess.org/analysis/r2qr2k/p1p2R2/1p5p/4P3/3b2Q1/2N3P1/PP4PP/2R4K_b_-_-	Back Rank
43257	845.0	43.5	53432.0	46.0	2.0	https://lichess.org/analysis/5rk1/1r1Q1ppp/8/8/P7/7P/1q3PP1/R4RK1_w_-_-	Hanging Piece
78661	403.0	40.98	13110.0	35.0	1.0	https://lichess.org/analysis/r1bq1rk1/ppp2ppp/2np4/2b1p1N1/2B1P1nP/2NP4/PPP2PP1/R1BQ1RK1_b_-_-	
92082	748.0	43.56	47709.0	32.0	1.0	https://lichess.org/analysis/r1bqk2r/1pb1n2N/p1n1p3/6NQ/3P4/P2B4/1P3PPP/R4RK1_b_-_-	Mate in 2
134032	616.0	42.96	29185.0	25.0	1.0	https://lichess.org/analysis/8/2p5/3k4/5p2/2PK1P2/3N3r/8/8_w_-_-	Mate in 1
189603	1217.0	45.51	64795.0	43.0	3.0	https://lichess.org/analysis/r1b3k1/pq3ppp/1p2rn2/5N2/1PP1B3/P7/5PPP/R2QR1K1_b_-_-	Back Rank
32035	1578.0	44.97	57207.0	49.0	1.0	https://lichess.org/analysis/r4r2/3p2bk/2bP2pp/pp4q1/3B1p2/1Q1B4/PP3PPP/R2R2K1_w_-_-	Attacking Castled King
54093	703.0	43.04	45735.0	41.0	2.0	https://lichess.org/analysis/k2rn3/p7/BpR5/6p1/1P4Pp/P2pbp1P/8/4BK2_w_-_-	Trapped Piece
57255	1620.0	44.81	55199.0	72.0	1.0	https://lichess.org/analysis/R1b1r1k1/1pB2ppp/8/1Npp4/2n5/7P/3P1PP1/6K1_w_-_-	Discovered Attack
83704	708.0	42.57	41505.0	25.0	1.0	https://lichess.org/analysis/1r6/1p4b1/p1npR1k1/6Pp/3p1P2/3P2P1/1P6/2R2BK1_b_-_-	Mate in 1
31786	1653.0	45.15	57345.0	62.0	3.0	https://lichess.org/analysis/1nb1kb1r/r1q3p1/p3p3/1p3pNp/7Q/2N5/PPP1B1PP/3RKR2_b_k_-	Attacking f7/f2
77740	558.0	41.2	34208.0	21.0	1.0	https://lichess.org/analysis/8/8/8/q2P4/1RK5/1P6/1k6/8_w_-_-	Mate in 1
122405	1502.0	45.22	60829.0	33.0	3.0	https://lichess.org/analysis/rn2kb1r/1b2p1pp/p2qN3/1p1P4/2p5/2P5/5PPP/R1BQKB1R_b_KQkq_-	Exchange Sacrifice
169839	1143.0	46.37	63925.0	49.0	2.0	https://lichess.org/analysis/1R6/p4rpk/7p/6q1/Q2P4/P1P4P/5rPK/6R1_w_-_-	Fork / Double Attack
191108	1200.0	45.6	61571.0	31.0	2.0	https://lichess.org/analysis/8/5K2/6r1/3p4/4b1k1/3p4/3B4/3Q4_b_-_-	Mating Net
34933	1410.0	45.17	60578.0	40.0	1.0	https://lichess.org/analysis/r1b1k1nr/ppppbppp/5q2/n3p3/3PP3/2N2N2/PPP1BPPP/R1BQK2R_b_KQkq_d3	Fork / Double Attack
85402	649.0	42.11	39848.0	26.0	1.0	https://lichess.org/analysis/8/R3BR2/6p1/3Pk3/p1p2p2/3b4/5KPP/1r6_w_-_-	Mate in 1
93508	616.0	42.96	47125.0	30.0	2.0	https://lichess.org/analysis/5r2/pp3p1k/1q5N/3p2pP/4r1P1/P1b5/1P1Q1P2/2KR3R_w_-_-	Pin
158486	766.0	42.42	40663.0	39.0	2.0	https://lichess.org/analysis/r4rk1/pp2bppp/2n5/2p5/4Nq2/2P4Q/PPB2PPP/4RRK1_b_-_-	Sacrifice
159867	945.0	44.28	53345.0	63.0	3.0	https://lichess.org/analysis/6k1/2qn1ppp/2b1p3/1pP5/rP1Pp3/4P1P1/5PBP/3QK1NR_w_K_-	Pin
37578	1565.0	44.98	57421.0	66.0	2.0	https://lichess.org/analysis/r1bq1rk1/p4p2/1p2pn1p/6p1/8/3B1NQ1/PPP2PPP/R4RK1_b_-_-	Attacking Castled King
98014	947.0	44.57	56837.0	52.0	2.0	https://lichess.org/analysis/r1b1k1nr/p2p1ppp/1pn2q2/2b1p3/4P3/P1B2Q2/1PPN1PPP/R3KBNR_b_KQkq_-	Pin
194865	1478.0	45.11	58036.0	30.0	1.0	https://lichess.org/analysis/rn2kb1r/p1n3pp/3p4/1P2p3/4N3/8/PP1B1PPP/R1R3K1_b_kq_-	Pin
30182	756.0	42.74	37466.0	36.0	2.0	https://lichess.org/analysis/6k1/pp3ppp/4p3/2b5/8/2P2P1P/P2r2PK/1BR5_w_-_-	Fork / Double Attack
44103	1429.0	45.38	60294.0	48.0	2.0	https://lichess.org/analysis/8/p5p1/K1pbp1n1/3p1pP1/3P1P2/2P2k2/PP1B4/2N5_w_-_-	Fork / Double Attack
65347	959.0	44.12	55794.0	38.0	2.0	https://lichess.org/analysis/4k3/p2qpp2/1rp1b1pr/3N3p/3bPPn1/1P1B1Q2/PBP3PP/1R3R1K_b_-_-	Hanging Piece
119979	839.0	43.52	50757.0	29.0	2.0	https://lichess.org/analysis/rnb1k2r/1ppq1ppp/p2bpn2/3P4/8/2N2N2/PPP1BPPP/R1BQR1K1_b_kq_-	Discovered Attack
157167	792.0	44.15	52120.0	39.0	2.0	https://lichess.org/analysis/2kr1br1/1p1b4/p1n1p2p/5pp1/P7/1qB1QN1P/1P2BPP1/R4RK1_b_-_-	Discovered Attack
173188	1112.0	45.33	64647.0	47.0	2.0	https://lichess.org/analysis/r1bq1r2/1pp1pk2/p4p2/7Q/2P1N3/6R1/PP1p2PP/R5K1_b_-_-	Mate in 2
27370	712.0	48.52	42883.0	42.0	2.0	https://lichess.org/analysis/r1bqk1nr/pp2ppbp/2n3p1/2pp4/4P3/1N1P2P1/PPP2P1P/R1BQKBNR_w_KQkq_d6	Fork / Double Attack
32085	706.0	42.45	43097.0	64.0	2.0	https://lichess.org/analysis/1r3rk1/p2qb1pp/4pn2/2pp2B1/8/1PN2Q1P/P1P2PP1/R4RK1_w_-_-	Discovered Attack
