tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	fen	count	Duplicate with	FULL	tags	Problem ID	Cluster
41247	1662.0	45.01	45129.0	59.0	2.0	https://lichess.org/analysis/1kbr4/p1p5/1p1nQ2p/6q1/8/1NN3rP/PPP1R3/1K2R3_w_-_-	2324		 33. Ne4 Bxe6 34. Nxg5 Bxb3	Fork / Double Attack	41247.0	10.0
121321	618.0	41.68	38538.0	33.0	2.0	https://lichess.org/analysis/r1bqkbnr/ppp3pp/2p1p3/8/3N4/8/PPP2PPP/RNBQK2R_b_KQkq_-	2324		 7. ... Bc5 8. Qh5+ g6 9. Qxc5	Fork / Double Attack	121321.0	13.0
142992	414.0	41.09	24776.0	31.0	1.0	https://lichess.org/analysis/r2qk1nr/pp1bbppp/2n5/1Bpp4/8/1P3N2/P1PPQPPP/RNB1K2R_w_KQkq_-	2324		 8. Ne5 Nxe5			0.0
182589	1024.0	43.8	57298.0	48.0	3.0	https://lichess.org/analysis/5rk1/6pp/p2pb1r1/1p2n3/4Pq1P/P1P5/1P2BPN1/R4R1K_w_-_-	2324		 26. Nxf4 Rxf4 27. Bg4 Rfxg4 28. h5 Rh4#	Mate in 3+	182589.0	15.0
33139	949.0	45.43	58958.0	47.0	2.0	https://lichess.org/analysis/r5k1/3Q1p1p/pq1p2p1/2pPb1B1/7R/6P1/P3PPK1/8_w_-_-	2323		 25. Rxh7 Kxh7 26. Qxf7+ Bg7	Hanging Piece	33139.0	4.0
38909	1107.0	45.77	33974.0	85.0	4.0	https://lichess.org/analysis/rn1q1r2/pp2bpkb/4p2p/3pQ3/3P1N2/8/PPP2PPP/R1B1R1K1_b_-_-	2323		 15. ... Kg8 16. Nh5 f6 17. Qg3+ Kf7 18. Qg7+ Ke8 19. Qxh7	Attacking Castled King	38909.0	9.0
56878	891.0	44.17	43344.0	49.0	2.0	https://lichess.org/analysis/8/R7/1p2r1k1/2p2p2/5BpP/3n1nP1/P2N4/5K2_w_-_-	2323		 58. Ra3 Re1+ 59. Kg2 Rg1#	Mate in 2	56878.0	16.0
88433	1540.0	45.02	45625.0	31.0	3.0	https://lichess.org/analysis/2r4k/1p2nrpp/q1n3b1/p1Q5/P2N1P2/1B6/1PPB2PP/2R1R1K1_b_-_-	2323		 29. ... Nxd4 30. Qxc8+ Nxc8 31. Re8+ Rf8 32. Rxf8#	Attacking Castled King	88433.0	10.0
103001	660.0	41.64	30226.0	36.0	1.0	https://lichess.org/analysis/r1bq1rk1/3n1ppp/p1n1p3/1pN5/4P3/P2B4/1Q1P1PPP/R3K1NR_w_KQ_-	2323		 17. Nf3 Nxc5	Hanging Piece	103001.0	13.0
129016	698.0	43.0	36415.0	34.0	1.0	https://lichess.org/analysis/2Q5/3Q1pk1/6p1/7p/6KP/6P1/P7/5q2_w_-_h6	2323		 41. Kg5 Qf6#	Mate in 1	129016.0	13.0
158493	1500.0	44.97	52481.0	76.0	3.0	https://lichess.org/analysis/2r3k1/2q3bp/p2p2p1/6n1/1p1N1rP1/1N1Q4/PPP5/2KR3R_w_-_-	2323		 23. Rhg1 Bxd4 24. Nxd4 Rxd4 25. Qb3+ Rc4	Attacking Castled King	158493.0	6.0
27204	426.0	40.15	20792.0	34.0	1.0	https://lichess.org/analysis/2r2rk1/1pp2pp1/3p1n1p/pN2p3/1n2P1P1/P2PP1KP/1PP2RB1/R7_b_-_-	2322		 22. ... Nxc2 23. Rxc2	Hanging Piece	27204.0	3.0
32261	1765.0	45.1	43055.0	48.0	3.0	https://lichess.org/analysis/2b2rk1/p1q4p/4pnp1/2pp4/2P5/R2BKN1P/PQ4P1/8_w_-_-	2322		 25. Qe5 Ng4+ 26. hxg4 Rxf3+ 27. Kxf3 Qxe5	Exchange Sacrifice	32261.0	10.0
54682	634.0	42.17	31657.0	58.0	2.0	https://lichess.org/analysis/7r/1pqn1kp1/2p2p2/p2b4/3P3p/BP1BQP2/P5PP/5RK1_b_-_-	2322		 24. ... Re8 25. Bg6+ Kxg6 26. Qxe8+	Remove the Defender	54682.0	1.0
110253	1777.0	44.97	45130.0	69.0	4.0	https://lichess.org/analysis/k5rr/8/pR2p3/3pP3/P2P4/1P1BQ1P1/7P/q5K1_w_-_-	2322		 34. Kg2 Rxh2+ 35. Kxh2 Rh8+ 36. Qh6 Rxh6+ 37. Kg2 Qh1+	Attacking Castled King	110253.0	10.0
134582	1568.0	45.02	52149.0	45.0	2.0	https://lichess.org/analysis/r1b1r1k1/pp3ppp/2p2n2/2q5/2PpPB2/3P2PP/PP4B1/R2Q1RK1_b_-_-	2322		 15. ... Nh5 16. b4 Qxb4 17. Qxh5	Decoy / Deflection	134582.0	6.0
136122	622.0	42.62	38629.0	49.0	3.0	https://lichess.org/analysis/r2qk2r/ppp2ppp/2n1p3/5b2/QbPPn3/2N2N2/PP2PPPP/R1B1KB1R_w_KQkq_-	2322		 8. e3 Nxc3 9. bxc3 Bxc3+ 10. Bd2 Bxa1	Fork / Double Attack	136122.0	16.0
172127	422.0	41.85	32526.0	25.0	1.0	https://lichess.org/analysis/8/8/6pk/2R1ppb1/2B1P1K1/1P1P2PP/5r2/8_w_-_-	2322		 42. exf5 gxf5#	Mate in 1	172127.0	13.0
56643	600.0	41.26	28685.0	38.0	2.0	https://lichess.org/analysis/r1bq1r1k/p3bp1p/1pnpp2Q/2p5/2B1P3/2NP4/PPP1NPPP/R4RK1_w_-_-	2321		 14. Nf4 Bg5 15. Qh5 Bxf4	Fork / Double Attack	56643.0	2.0
103563	688.0	41.45	35016.0	32.0	2.0	https://lichess.org/analysis/2r1rB2/5k1p/p4p2/1p2p2P/1P4Q1/2q3P1/P4P2/R2R2K1_b_-_-	2321		 32. ... Rxf8 33. Rd7+ Ke8 34. Qe6#	Mate in 2	103563.0	13.0
44978	675.0	43.52	30397.0	40.0	1.0	https://lichess.org/analysis/r3k2r/pp4pp/n2qbp2/b1pp3n/3P4/PPP1BN2/4PPPP/RN1QKB1R_b_KQkq_-	2320		 14. ... Nc7 15. dxc5			0.0
65112	1645.0	45.02	49723.0	59.0	2.0	https://lichess.org/analysis/4r2k/pp4pp/5p2/2Q5/2P2PP1/P1Bbr2P/P7/7K_w_-_-	2320		 30. g5 Be4+ 31. Kh2 Rxc3	Discovered Attack	65112.0	10.0
175330	651.0	42.63	31002.0	65.0	1.0	https://lichess.org/analysis/1b2b1k1/p6R/2p1prP1/q2p2p1/P1pP2P1/2P1P3/2QKBP2/8_w_-_-	2320		 23. g7 Bg6	Fork / Double Attack	175330.0	13.0
26798	1651.0	44.94	45113.0	101.0	2.0	https://lichess.org/analysis/r3r1k1/pp2qppp/3b4/2pp4/6n1/P2P1NP1/1PP1NP1P/R2QK2R_w_KQ_-	2319		 14. Qd2 Qf6 15. O-O Qxf3	Hanging Piece	26798.0	10.0
38715	1715.0	45.05	42596.0	64.0	4.0	https://lichess.org/analysis/1k1r1b1r/1pqn1p2/p4p2/2P1p2p/3P2bN/6P1/PQ4BP/R1B1R1K1_b_-_-	2319		 19. ... exd4 20. Bf4 Ne5 21. Rxe5 fxe5 22. Bxe5 Qxe5 23. Qxb7#	Exchange Sacrifice	38715.0	10.0
47236	1574.0	45.0	46698.0	49.0	2.0	https://lichess.org/analysis/r1b1kb1r/pp2qppp/8/3P4/1n1pB3/6P1/PP3P1P/R1BQK1NR_w_KQkq_-	2319		 11. Qe2 d3 12. Bxd3 Nxd3+	Decoy / Deflection	47236.0	10.0
92107	1245.0	45.36	65983.0	82.0	3.0	https://lichess.org/analysis/6k1/1pp2ppp/p4q2/8/2P2P2/PQ3NP1/1Pr1r2P/1K1R4_w_-_-	2319		 26. Nd4 Rxb2+ 27. Qxb2 Rxb2+ 28. Kxb2 c5	Decoy / Deflection	92107.0	7.0
103859	589.0	41.09	31513.0	38.0	3.0	https://lichess.org/analysis/6k1/2p3bp/pp1p2p1/3Qp2n/2P4q/P7/1P6/1K3RR1_b_-_-	2319		 26. ... Kh8 27. Qa8+ Qd8 28. Qxd8+ Bf8 29. Qxf8#	Mate in 3+	103859.0	2.0
187052	813.0	44.53	53453.0	92.0	4.0	https://lichess.org/analysis/r2qkbnr/p1pp3p/1p3p2/6N1/n2PP3/8/PPP1QPPP/RNB1K2R_b_KQkq_-	2319		 9. ... Bh6 10. Qh5+ Ke7 11. Qf7+ Kd6 12. Bf4+ Kc6 13. Qd5#	Mate in 3+	187052.0	15.0
77101	576.0	44.62	52836.0	46.0	2.0	https://lichess.org/analysis/3k4/pp4N1/2p2pB1/2P5/Pn1P4/1r1n2P1/7P/1K3R2_w_-_-	2318		 40. Ka1 Nc2+ 41. Ka2 Rb2#	Basic Checkmates	77101.0	5.0
82994	658.0	40.98	30351.0	21.0	1.0	https://lichess.org/analysis/8/p3kpp1/4p3/2Q5/5P2/P7/5K2/3q4_b_-_-	2318		 34. ... Kf6 35. Qg5#	Mate in 1	82994.0	2.0
109853	673.0	41.36	29487.0	54.0	2.0	https://lichess.org/analysis/6k1/pbp3p1/2q3pp/7Q/3Pr3/2P4P/P1PB1PP1/3R2K1_w_-_-	2318		 25. Qc5 Re1+ 26. Rxe1 Qxg2#	Sacrifice	109853.0	13.0
148004	408.0	40.72	22901.0	16.0	1.0	https://lichess.org/analysis/7k/2r3p1/6Kp/2r5/Q7/7P/P7/8_b_-_-	2318		 50. ... Kg8 51. Qe8#	Mate in 1	148004.0	13.0
27523	431.0	41.45	21579.0	39.0	1.0	https://lichess.org/analysis/8/3Q4/kpp5/p7/2P3p1/4B3/4KNq1/8_b_-_-	2317		 53. ... g3 54. Qc8+			0.0
50274	806.0	44.99	53017.0	37.0	3.0	https://lichess.org/analysis/r7/ppk2p2/2pb1p1p/8/N3P3/1P5B/P4r1P/R2R3K_w_-_-	2317		 21. Rf1 Rxh2+ 22. Kg1 Rg8+ 23. Bg4 Rxg4#	Mate in 3+	50274.0	15.0
67712	674.0	43.62	38844.0	51.0	2.0	https://lichess.org/analysis/rn1qk2r/ppp1nppp/1b6/3pP3/3P1Bb1/3B1N2/PPP3PP/RN1QK2R_w_KQkq_-	2317		 8. O-O Bxd4+ 9. Kh1 Bxb2	Pin	67712.0	20.0
71888	411.0	50.22	8457.0	33.0	1.0	https://lichess.org/analysis/r3k2r/2pq1ppp/8/1pPp4/3Pn3/4PN2/n4PPP/R2Q1RK1_w_kq_-	2317		 16. Rxa2 Rxa2			0.0
77414	1723.0	44.96	52148.0	131.0	4.0	https://lichess.org/analysis/4r1k1/p2bBpb1/1q1p2p1/1p1Bn1Qn/3NP1p1/5P2/PPP5/1K1R3R_b_-_-	2317		 20. ... Rxe7 21. Qxe7 Bf6 22. Bxf7+ Kg7 23. Ne6+ Bxe6 24. Qxe6	Vulnerable King	77414.0	6.0
120538	571.0	41.54	34123.0	34.0	2.0	https://lichess.org/analysis/5k2/pp2R3/1q4r1/2ppQ3/8/1P6/P4PPP/6K1_b_-_-	2317		 34. ... d4 35. Re8+ Kf7 36. Qe7#	Mate in 2	120538.0	13.0
146595	897.0	43.14	46760.0	27.0	2.0	https://lichess.org/analysis/2b5/4n3/2k2P2/6Kp/6pP/6P1/5B2/8_b_-_-	2317		 74. ... Kd7 75. f7 Nd5 76. f8=Q	Pawn Promotion	146595.0	16.0
174955	427.0	40.43	23050.0	35.0	2.0	https://lichess.org/analysis/8/Bp1k4/pKp5/P7/2P5/8/8/8_b_-_-	2317		 56. ... Kc8 57. c5 Kd8 58. Kxb7	Endgame Tactics	174955.0	13.0
188123	655.0	41.33	35773.0	22.0	1.0	https://lichess.org/analysis/6Q1/2q3pk/7N/1p1n4/8/6RP/1P4PK/4r3_b_-_-	2317		 36. ... Kxh6 37. Qh8#	Mate in 1	188123.0	13.0
437309	872.0	44.0	46600.0	40.0	1.0	https://lichess.org/analysis/2kr3r/ppqn2p1/2p1pn1p/3p1b2/PP1P3B/2P2N2/4BPPP/R2Q1RK1_b_-_-	2317		 15. ... g5 16. Bg3	Trapped Piece	437309.0	16.0
41563	400.0	90.1	24232.0	28.0	2.0	https://lichess.org/analysis/1n4k1/2p3pp/3q1r2/2rP1p2/ppQ1p3/4R1P1/PPPN1P1P/2KR4_w_-_-	2316		 21. Qxb4 Rxc2+ 22. Kxc2 Qxb4			0.0
63495	1562.0	45.28	49061.0	30.0	2.0	https://lichess.org/analysis/r1bq1rk1/ppp2p2/3p1n2/2bNp1Q1/2BnP3/P2P4/1PP2PPP/R3K1NR_b_KQ_-	2316		 11. ... Kh8 12. Nxf6 Qxf6 13. Qxf6+	Mating Net	63495.0	6.0
135421	1480.0	45.06	52584.0	61.0	2.0	https://lichess.org/analysis/r5k1/1pp2ppp/p1n1p2q/7r/2PPN2b/1P2P1P1/PB1RQPK1/3R4_b_-_-	2316		 19. ... Bxg3 20. Nxg3 Rh2+ 21. Kg1	Hanging Piece	135421.0	6.0
101939	561.0	40.84	33788.0	32.0	2.0	https://lichess.org/analysis/r2qk1r1/p3p3/2p1b2B/1p1nN3/3PN3/7P/PPP2RP1/5RK1_b_-_-	2315		 24. ... c5 25. Rf8+ Rxf8 26. Rxf8#	Mate in 2	101939.0	2.0
136675	927.0	43.97	50845.0	39.0	2.0	https://lichess.org/analysis/8/4p2r/RP1pk1p1/5p2/P2B4/4P1Pp/2r2P1P/5K2_b_-_-	2315		 37. ... Kd5 38. b7 Rc1+ 39. Ke2	Pawn Promotion	136675.0	16.0
168483	855.0	44.61	50589.0	68.0	2.0	https://lichess.org/analysis/r2qkb1r/pp1bn2p/2n2p2/1B1p4/8/2N2N2/PPP2PPP/R1BQR1K1_b_kq_-	2315		 11. ... Qc7 12. Nxd5 Qc8 13. Nxf6+	Pin	168483.0	16.0
37685	631.0	42.41	31887.0	84.0	3.0	https://lichess.org/analysis/1r2q2k/pp3p1p/1np2Pr1/BnR2Q2/8/1B6/PP4PP/3R2K1_b_-_-	2314		 27. ... Nd4 28. Rxd4 Qe3+ 29. Qf2 Qxf2+ 30. Kxf2			0.0
43945	1645.0	45.07	47676.0	41.0	2.0	https://lichess.org/analysis/1k1r2r1/nqp4p/2P1p1p1/4P3/B3pP2/4P3/2Q3PP/R4K2_b_-_-	2314		 29. ... Nxc6 30. Bxc6 Rd1+ 31. Rxd1	Mating Net	43945.0	10.0
50837	1834.0	44.93	42716.0	69.0	4.0	https://lichess.org/analysis/N7/kp6/P1qN4/3Q4/2p5/2K5/8/8_b_-_-	2314		 1. ... Qxd5 2. Nc8+ Kb8 3. a7+ Kxa8 4. Nb6+ Kxa7 5. Nxd5	Fork / Double Attack	50837.0	10.0
93199	748.0	42.85	35394.0	50.0	2.0	https://lichess.org/analysis/5qk1/p2R1pp1/1r2p2p/3pP3/2pP3Q/2n2N1P/P1P2PPK/8_b_-_-	2314		 26. ... Ne4 27. Rd8 Rb8 28. Rxf8+	Pin	93199.0	16.0
162124	1525.0	45.1	56792.0	68.0	4.0	https://lichess.org/analysis/5rk1/1ppq2pp/1pn1pn2/rB1pp3/4P3/P1NP1P2/1PPQ2PP/2KR3R_w_-_-	2314		 15. h4 d4 16. Bxc6 dxc3 17. Bxd7 cxd2+ 18. Kxd2 Nxd7	Hanging Piece	162124.0	6.0
41537	426.0	41.14	26291.0	31.0	1.0	https://lichess.org/analysis/4rrk1/5q2/2p4p/1pPpb2N/p4PB1/3Q2KR/PP6/8_w_-_-	2313		 37. fxe5 Qf2#	Mate in 1	41537.0	3.0
57599	1024.0	45.22	66245.0	40.0	2.0	https://lichess.org/analysis/rnb1kb1r/pp3ppp/1q3n2/3BN3/8/5Q2/PPPB1PPP/RN2K2R_b_KQkq_-	2313		 11. ... Nxd5 12. Qxf7+ Kd8 13. Qxd5+	Fork / Double Attack	57599.0	7.0
93926	1426.0	45.33	46445.0	64.0	3.0	https://lichess.org/analysis/r1b1kb1Q/pp6/5pp1/3p4/3n4/N5P1/PPPPqPP1/R1B2K1R_w_q_-	2313		 14. Kg1 Qe1+ 15. Kh2 Nf3+ 16. gxf3 Qxf2#	Mate in 3+	93926.0	10.0
37887	690.0	41.23	35716.0	39.0	2.0	https://lichess.org/analysis/5rr1/1p2n3/pqk1p2Q/2bpP3/6PP/P1N5/1PPR1P1R/5K2_b_-_-	2312		 23. ... Be3 24. Qxe6+ Kc7 25. Qxe7+			0.0
49223	1630.0	45.06	51758.0	72.0	2.0	https://lichess.org/analysis/r4b1r/pbq1kp2/1p2p2p/1Np3p1/Q1P5/4P3/PP2BPPP/3R1RK1_b_-_-	2312		 15. ... Qc6 16. Bf3 Qc8 17. Nd6	Fork / Double Attack	49223.0	10.0
72169	1693.0	45.05	41720.0	59.0	2.0	https://lichess.org/analysis/rnb1kbnr/pppp2pp/3q4/3Npp2/2P1P3/3P4/PP3PPP/R1BQKBNR_b_KQkq_-	2312		 5. ... c6 6. c5 Qxc5 7. Nc7+	Sacrifice	72169.0	10.0
77557	845.0	42.13	42509.0	36.0	2.0	https://lichess.org/analysis/4r1k1/pp3p1p/6p1/6P1/1P5P/P7/5p1K/R7_w_-_-	2312		 31. Kg2 Re1 32. Kxf2 Rxa1	Pawn Promotion	77557.0	16.0
143021	1740.0	44.9	49070.0	70.0	2.0	https://lichess.org/analysis/3r3k/1Q1B1p1p/8/R3P3/1pP4N/2r3P1/4q2P/3R3K_w_-_-	2312		 41. Rad5 Rc2 42. R5d2 Rxd2	Basic Checkmates	143021.0	10.0
161398	674.0	43.47	39861.0	30.0	1.0	https://lichess.org/analysis/1k1r3r/pppbq1p1/2n1p2p/4Np2/2NP1Pn1/PQ2P1P1/1P4BP/R3R1K1_b_-_-	2312		 16. ... Ncxe5 17. Qxb7#	Mate in 1	161398.0	13.0
28977	1621.0	45.0	58163.0	83.0	2.0	https://lichess.org/analysis/8/r2Rnk1p/r2N1pp1/2p1p3/4N3/2P4P/5PP1/6K1_b_-_-	2311		 37. ... Ke6 38. Nxc5+ Kd5 39. Ndb7+	Discovered Attack	28977.0	6.0
46169	584.0	74.28	29747.0	47.0	3.0	https://lichess.org/analysis/rnbqkb1r/ppp2ppp/8/2p1p3/3Pn3/5N2/PP3PPP/RNBQKB1R_w_KQkq_-	2311		 6. dxe5 Qxd1+ 7. Kxd1 Nxf2+ 8. Ke2 Nxh1	Fork / Double Attack	46169.0	13.0
47506	651.0	41.22	29666.0	28.0	1.0	https://lichess.org/analysis/2r3k1/7p/p1p1p1p1/1pP5/1P1P2n1/P5q1/1BQ5/3RKR2_w_-_-	2311		 30. Kd2 Qe3#	Mate in 1	47506.0	3.0
59292	940.0	44.63	50784.0	38.0	1.0	https://lichess.org/analysis/r1b2r1k/1pq1bp1p/p2ppn1Q/2p1n1N1/2B1P3/2NP4/PPP2PPP/R4RK1_w_-_-	2311		 13. Nd5 exd5	Hanging Piece	59292.0	16.0
60314	1734.0	44.97	43850.0	90.0	5.0	https://lichess.org/analysis/5B2/5K2/4p3/2pp4/3k4/3Pq1N1/2P1P3/6R1_b_-_-	2311		 1. ... Qxg1 2. e3+ Kxe3 3. Bxc5+ d4 4. Bxd4+ Kxd4 5. Ne2+ Ke3 6. Nxg1	Sacrifice	60314.0	10.0
121282	1370.0	45.34	62656.0	104.0	2.0	https://lichess.org/analysis/4rrk1/1b1p2p1/pq4Pp/3P1B1P/2R2p2/P2Q1N2/1b1K4/1R6_w_-_-	2311		 29. Rb4 Qf2+ 30. Kd1 Re3	Decoy / Deflection	121282.0	7.0
144078	420.0	40.57	24395.0	29.0	1.0	https://lichess.org/analysis/r3qrkR/1b2b3/p5p1/1p2Q1P1/4P3/4B3/PPP1N3/2K5_b_-_-	2311		 23. ... Kf7 24. Rh7+			0.0
144766	664.0	41.97	37924.0	56.0	3.0	https://lichess.org/analysis/4r1k1/pp3ppp/1P3n2/3p2b1/Q7/B1PP1R1P/8/1N1Kr3_w_-_-	2311		 32. Kc2 R8e2+ 33. Nd2 Rxd2+ 34. Kb3 Rb1+	Mate in 3+	144766.0	13.0
147640	736.0	42.83	36567.0	37.0	1.0	https://lichess.org/analysis/r1b3rk/p1p1bp2/1p6/1B1p4/3PPP2/P1N2q2/1PQ2P1P/R3RK2_w_-_-	2311		 22. exd5 Bh3#	Mate in 1	147640.0	13.0
149451	430.0	40.49	15897.0	33.0	1.0	https://lichess.org/analysis/r4rk1/pp2pp1p/3p2pQ/q2n2P1/4P2P/5P2/PPP5/2K2B1R_w_-_-	2311		 18. exd5 Qe1#	Mate in 1	149451.0	13.0
165619	404.0	41.11	27767.0	56.0	3.0	https://lichess.org/analysis/4K3/5R2/p2Pk3/1r6/8/5P2/P1p5/8_w_-_-	2311		 48. d7 Rb8+ 49. d8=Q Rxd8+ 50. Kxd8 Kxf7	Endgame Tactics	165619.0	15.0
177973	400.0	40.48	26663.0	34.0	2.0	https://lichess.org/analysis/r3r1k1/2p2pp1/1ppp1n1p/8/1P1Nq3/P5Pb/1BP2P1P/R2Q2KR_w_-_-	2311		 19. Qf3 Qe1+ 20. Rxe1 Rxe1#	Queen Sacrifice	177973.0	13.0
220619	798.0	43.22	48627.0	42.0	2.0	https://lichess.org/analysis/k1r1n2r/1p1q1pp1/4p2p/pN1pP3/PnP5/6B1/4QPPP/1R1R2K1_b_-_c3	2311		 20. ... Rxc4 21. Qxc4 dxc4 22. Rxd7	Discovered Attack	220619.0	5.0
126489	555.0	40.43	30230.0	27.0	1.0	https://lichess.org/analysis/2rqkb1r/pp1bpp1p/5np1/1N2Q3/8/8/PPP1BPPP/R1B2RK1_b_k_-	2310		 11. ... a6 12. Nd6#	Pin	126489.0	13.0
28924	647.0	43.33	32545.0	79.0	2.0	https://lichess.org/analysis/r1bk3r/pppp2pp/n4p1n/2B1P2q/2BN4/2Q2P1P/PPP3P1/3R2K1_b_-_-	2309		 17. ... fxe5 18. Ne6+ Ke8 19. Nxg7+	Fork / Double Attack	28924.0	13.0
89797	609.0	42.27	31903.0	33.0	1.0	https://lichess.org/analysis/r1b5/pp3Qp1/1q1kn2p/3pN3/1bP5/4P3/Pp2KPPP/1R1R4_b_-_-	2309		 22. ... Kxe5 23. Rxd5+			0.0
34288	1567.0	45.07	55138.0	61.0	3.0	https://lichess.org/analysis/2r3k1/p4p2/1q3n1p/3P1Pp1/2p5/2Q5/PP2r1PP/1R2BR1K_w_-_-	2308		 26. Bf2 Rxf2 27. Rxf2 Ne4 28. Qc2 Nxf2+	Attacking f7/f2	34288.0	10.0
165517	1014.0	45.32	55553.0	46.0	2.0	https://lichess.org/analysis/rnb1k2r/ppppqppp/5n2/4P3/2B5/2B5/P3QPPP/R3K1NR_b_KQkq_-	2308		 9. ... d5 10. exf6 Qxe2+ 11. Bxe2	Simplification	165517.0	5.0
174394	678.0	42.25	43024.0	50.0	3.0	https://lichess.org/analysis/4Q1k1/5pbp/2p3p1/1p1p4/3P3P/1N6/qnP2PPK/2B5_b_-_-	2308		 25. ... Bf8 26. Bh6 Qa3 27. Nc5 Qxc5 28. dxc5	Mate in 3+	174394.0	13.0
28414	410.0	75.77	22436.0	39.0	2.0	https://lichess.org/analysis/r1b2b1r/ppp2k2/3q1n1p/6p1/4p2N/1P4P1/1PPP1P1P/RNBQK2R_w_KQ_g6	2307		 13. Ng2 Bg4 14. O-O Bxd1			0.0
94602	780.0	43.38	40594.0	60.0	2.0	https://lichess.org/analysis/2q3k1/1bn2pb1/3p1np1/p2P2Bp/1pP1N2P/1P3N2/2B1QPP1/6K1_b_-_-	2307		 27. ... Nh7 28. Nxd6 Qd7 29. Nxb7	Fork / Double Attack	94602.0	13.0
162461	1483.0	45.29	62323.0	94.0	4.0	https://lichess.org/analysis/r1b3k1/pp2q1p1/7p/2pP4/2Pb4/6N1/P1QB1r1P/2RR3K_w_-_-	2307		 28. Rf1 Rxh2+ 29. Kxh2 Qh4+ 30. Kg2 Bh3+ 31. Kf3 Qg4#	Attacking Castled King	162461.0	6.0
167166	401.0	40.71	29132.0	18.0	1.0	https://lichess.org/analysis/5R2/7p/p1r1p1kP/1p2Pp2/1P3P1K/1P6/8/8_b_-_-	2307		 38. ... Rc3 39. Rf6#	Mate in 1	167166.0	13.0
171304	711.0	65.74	36003.0	64.0	3.0	https://lichess.org/analysis/1b5r/1bnR3p/p6k/4p1p1/1P4PP/P3P3/4B3/3R2K1_b_-_-	2307		 33. ... gxh4 34. R1d6+ Ne6 35. Rxe6+ Kg5 36. Rg7#	Mate in 3+	171304.0	13.0
188404	802.0	43.7	49535.0	51.0	2.0	https://lichess.org/analysis/4r3/2P5/8/R5p1/2Pk1pPp/7P/3K4/8_b_-_-	2307		 52. ... f3 53. Rd5+ Kxc4 54. Rd8	Pawn Promotion	188404.0	5.0
30242	1231.0	45.8	67440.0	69.0	3.0	https://lichess.org/analysis/3q2k1/5pp1/7p/p1p5/4Pn2/P3p1PP/2Q2P1K/8_w_-_-	2306		 31. gxf4 Qd2 32. Qxc5 Qxf2+ 33. Kh1 Qf1+	Vulnerable King	30242.0	7.0
37469	1711.0	44.9	49738.0	107.0	4.0	https://lichess.org/analysis/8/p1P5/1p6/4pb2/1P3k1p/1B3P2/3r2PK/4R3_b_-_-_0_1	2306		 1. ... h3 2. Re4+ Kg5 3. Rxe5 Rxg2+ 4. Kh1 Kf6 5. Rxf5+	Exchange Sacrifice	37469.0	10.0
37482	1466.0	45.19	62513.0	78.0	2.0	https://lichess.org/analysis/r1bqkb1r/1p3pp1/4pn1p/2pnN1N1/p2P4/P3B3/BPP1QPPP/R3K2R_b_KQkq_-	2306		 13. ... Qa5+ 14. Bd2 Qb6 15. Ngxf7	Attacking f7/f2	37482.0	6.0
46946	400.0	41.86	18385.0	31.0	1.0	https://lichess.org/analysis/rnb1kb1r/ppp2ppp/3p1q2/4p3/2P1P1n1/3P1Q2/PP3P1P/RNB1KBNR_w_KQkq_-	2306		 6. Bg5 Qxg5	Hanging Piece	46946.0	13.0
84891	623.0	41.8	33197.0	44.0	1.0	https://lichess.org/analysis/2q3k1/5p1p/3p2pQ/3P4/2pBP1P1/r1Pn1P2/6KP/1R6_b_-_-	2306		 28. ... Qf8 29. Rb8	Decoy / Deflection	84891.0	13.0
27095	428.0	40.71	27492.0	27.0	1.0	https://lichess.org/analysis/r1b1kbnr/p1q2ppp/2p1p3/2p5/4P3/2BP1N2/PPP2PPP/R2Q1RK1_b_kq_-	2305		 10. ... Bd6 11. Bxg7	Trapped Piece	27095.0	3.0
79353	647.0	42.18	33383.0	40.0	1.0	https://lichess.org/analysis/r4b1r/p2k2p1/1q1n4/1N1Q4/8/6p1/PPP3PP/4RR1K_w_-_-	2305		 27. Rd1 Rxh2#	Mate in 1	79353.0	1.0
115309	1719.0	45.02	44847.0	45.0	2.0	https://lichess.org/analysis/7k/5prp/p4pnQ/1p1q4/5P2/1P3KP1/2B4P/4R3_w_-_-	2305		 33. Kf2 Qc5+ 34. Re3 Qxc2+	Back Rank	115309.0	10.0
133781	1656.0	44.98	42450.0	63.0	3.0	https://lichess.org/analysis/r1bk3r/3p1ppp/pqpQ1R2/3P4/2B5/8/PPP3PP/4R2K_b_-_-	2305		 16. ... Qxb2 17. dxc6 Ra7 18. c7+ Rxc7 19. Qe7#	Mate in 3+	133781.0	10.0
157311	400.0	40.59	19572.0	37.0	1.0	https://lichess.org/analysis/7k/6P1/1p1pp2K/p1p1p3/P1P1P3/1P1PP3/8/8_b_-_-	2305		 32. ... Kg8 33. Kg6	Zugzwang	157311.0	13.0
169824	681.0	42.66	41873.0	46.0	3.0	https://lichess.org/analysis/r1bq1b1r/2ppn1pp/p3k3/np2N3/3PP3/8/PPP2PPP/RNBQ1RK1_b_-_d3	2305		 9. ... d6 10. Qg4+ Nf5 11. Qxf5+ Ke7 12. Qf7#	Mate in 3+	169824.0	13.0
